690,Ram wants to become almost half the size he's now: Wife on weight loss,"Actor Ram Kapoor's wife, actress Gautami Kapoor, while speaking about his around 30 kg weight loss, said, ""He hasn't undergone any surgery as people feel and has opted for the natural way."" ""Ram...will take another six months to achieve his goals and reduce more weight and become almost half the size that he is now,"" she added.",Hindustan Times,https://www.hindustantimes.com/bollywood/ram-kapoor-s-wife-gautami-on-his-weight-loss-he-has-not-undergone-any-surgery-opted-for-the-natural-way/story-EzfcRywT3nQZnxEw2RkFuM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
691,"Donate, stop tweeting 'it's so sad': Akshay Kumar on Assam floods","During a press conference, Akshay Kumar urged people to donate for the relief of flood-affected people in Assam. ""Do something. Donate as much as you can. Be it 25 paise or ₹25 crore. Stop tweeting about it and saying 'it is so sad', 'God bless everything' and all that,"" he said. Kumar has donated ₹1 crore for Assam flood-affected people.",Times Now,https://www.timesnownews.com/entertainment/news/bollywood-news/article/video-get-up-and-react-akshay-kumar-tells-people-to-stop-tweeting-and-do-something-regarding-assam-floods/455817?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
692,Karnataka Governor asks CM Kumaraswamy to prove majority by 6 PM,"Karnataka Governor Vajubhai Vala has sent a second letter to Chief Minister HD Kumaraswamy on Friday, asking him to prove majority before 6 PM. The Assembly took up the confidence motion moved by CM Kumaraswamy after the session resumed on Friday. On Thursday, Vala had asked the ruling Congress-Janata Dal (Secular) coalition to prove its majority by 1:30 PM today.",The Quint,https://www.thequint.com/news/india/karnataka-floor-test-trust-vote-live-updates?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
693,ShopClues fires about 50% workforce to cut costs: Reports,"E-commerce platform ShopClues has reportedly fired about 200 employees, reducing its workforce by nearly 50%. ""The company is left with almost no money and that is why it didn't even pay the two months standard payout to employees,"" a report cited its sources as saying. A recent report had earlier claimed ShopClues lost an acquisition deal offered by Snapdeal.",Entrackr,https://entrackr.com/2019/07/shopclues-lays-off-over-200-employees-may-go-off-soon/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
694,Goa man jailed for 10 years for murder of British teen in 2008,"The Bombay High Court on Friday sentenced a Goa man to 10 years in jail for the 2008 murder of British teenager Scarlett Keeling. In February 2008, Keeling was found dead on Goa's Anjuna beach. The court convicted Samson D'Souza under various sections of the IPC. A second man, Placido Carvalho, was acquitted by the court.",The Quint,https://www.thequint.com/news/india/scarlett-keeling-murder-case-verdict-bombay-high-court-verdict?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
695,Family forced to carry body on sling as Odisha hospital denies van,A tribal family in the Kalahandi district of Odisha was forced to carry the body of their relative on a sling made of cloth after the hospital refused to provide a van. Nigidi Majhi had died in the hospital following a bout of fever. The medical officers reportedly claimed that the van was not run on Mondays.,ANI,https://www.aninews.in/news/national/general-news/odisha-relatives-carry-body-of-family-member-on-a-sling-after-hospital-denies-transportation20190719122101/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
696,"Viral pic of drowned 3-month-old not from Bihar floods, police clarify","A photo of a 3-month-old infant's body has been going viral on social media, with the claim that he drowned as a result of the ongoing Bihar floods. However, the police clarified the baby died after his mother attempted to kill herself and her four children by jumping into a river in Muzaffarpur. The incident took place on July 16.",The Quint,https://www.thequint.com/news/webqoof/viral-photo-fact-check-bihar-floods-didnt-cause-boy-childs-death-his-mother-did?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
697,"Blast near Afghanistan university kills six, injures 27","An explosion near the campus of Kabul University in the Afghan capital killed six people and injured at least 27 as students waited to take an examination on Friday, officials said. A police team defused a second bomb placed near the explosion site, Kabul police spokesman Faramarz Firdaws said. There was no immediate claim of responsibility for the blast.",Reuters,https://www.reuters.com/article/us-afghanistan-blast/blast-near-afghan-university-kills-six-injures-27-idUSKCN1UE09N?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
698,South Koreans boycott Japanese brands amid diplomatic tensions,"Over 200 South Korean supermarkets and grocery stores are boycotting Japanese products and services amid the diplomatic tensions between the two nations, a trade group said. The boycott impacted sales of several products and services, including beer and tourism. The tensions escalated after South Korea's top court ordered Japanese firms to compensate Koreans they used as forced labour in WWII.",Reuters,https://in.reuters.com/article/southkorea-japan-laborers-boycott/from-beer-to-pens-south-koreans-boycott-japanese-brands-as-diplomatic-row-intensifies-idINKCN1UE09D?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
699,Man who set fire to Japan studio said firm stole his ideas: Reports,"The man suspected of setting fire to a Japanese animation studio was heard complaining that the studio had stolen his ideas, according to witnesses. The suspect, identified as Shinji Aoba, used large amounts of what appeared to be petrol, to set fire to the three-storey building. Thirty-three people were killed and over 30 others were injured in the arson attack.",The Guardian,https://www.theguardian.com/world/2019/jul/19/kyoto-animation-fire-police-search-for-clues-as-donations-pass-1m-mark?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
700,"Jet Airways resolution professional gets claims of ₹25,000 crore","The resolution professional handling Jet Airways' bankruptcy process has revealed creditor claims of nearly ₹25,000 crore. Of the 16,643 claims received from financial creditors, operational creditors, employees and other creditors, only 33  worth ₹8,462  crore  from  financial  creditors have been admitted so far. State Bank of India has claimed ₹1,644 crore and Yes Bank ₹1,084 crore.",Livemint,https://www.livemint.com/companies/news/jet-airways-revival-hopes-all-but-over-with-claims-totalling-24-887-crore-1563476374785.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
701,"Release date of Shraddha, Prabhas starrer 'Saaho' postponed","The release date of upcoming Prabhas and Shraddha Kapoor starrer 'Saaho' has been postponed to August 30. The film was originally scheduled to release on August 15 along with Akshay Kumar's 'Mission Mangal'. The makers of the film said, ""We want to bring the best to the audience. For bringing finesse to the action sequences we need some more time.""",The Quint,https://www.thequint.com/entertainment/indian-cinema/no-compromise-action-sequences-makers-delay-saaho-release?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
702,Delhi's Prithu Gupta becomes India’s 64th Grandmaster,"Delhi's Prithu Gupta has become India's 64th Grandmaster after crossing the Elo threshold of 2500 points after beating IM Lev Yankelevich in the fifth round of the Portuguese League 2019. ""And we are complete. 64 th GM !! Welcome our newest GM Prithu Gupta !"" India's Viswanathan Anand tweeted about Gupta's achievement.",Hindustan Times,https://www.hindustantimes.com/other-sports/delhi-s-prithu-gupta-becomes-india-s-64th-grandmaster/story-CCXopvAavs73GvpvpVvOrJ.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
705,John Obi Mikel announces retirement from international football,"Nigeria captain John Obi Mikel on Thursday announced his retirement from international football after helping Nigeria reach the third place in the Africa Cup of Nations 2019. Mikel, retiring with 89 international caps and six goals to his name, had led Nigeria to win a bronze medal at the 2016 Rio Olympics in Brazil as one of the over-aged players.",ANI,https://www.aninews.in/news/sports/football/nigerian-john-obi-mikel-announces-retirement-from-international-football20190719082221/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
707,EU probes Amazon over abuse of merchant data to cut competition,"The European Union has launched a formal investigation on Amazon over concerns of potential abuse of merchant data that is accessible to it to cut down its own competition. ""Based on the Commission's preliminary fact-finding, Amazon appears to use competitively sensitive information,"" the regulator noted. ""We will cooperate fully with the European Commission,"" the e-commerce giant said.",YourStory,https://yourstory.com/2019/07/eu-probe-amazon-use-merchant-data?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
708,Instagram to warn if account faces risk of being disabled,"Instagram will now warn users if their accounts face a risk of getting disabled over violation of rules, through a notification process. The process will also offer the opportunity to appeal content deleted in certain cases, Instagram said. It added it will start removing accounts with a certain number of violations within a set window of time.",TechCrunch,https://techcrunch.com/2019/07/18/instagram-will-now-warn-you-before-your-account-gets-deleted-offer-in-app-appeals/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
709,There is a dessert museum located in Philippines,"The Dessert Museum located in Philippines' capital Manila comprises ""eight mouthwatering rooms""- Donut, Marshmallow, Candy Cane, Ice Cream, Bubble Gum, Gummy Bear, Cotton Candy and Cake Pop. Visitors can try samples of desserts especially curated to fit the themed room. The museum also provides facts about each dessert to the visitors.",Delhi Planet,https://www.delhiplanet.com/2019/07/08/8-unique-food-museums-all-over-the-world-which-are-a-must-visit-at-least-once-in-your-lifetime/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
711,DCW notice to Delhi Police over sexual assault of 3 minor boys,"The Delhi Commission for Women (DCW) on Thursday issued a notice to Delhi Police over sexual assault of three minor boys and sought details of the actions taken so far. ""The accused persons are roaming free and [threatening] the survivors,"" the notice stated. The minors were allegedly lured by some boys to an isolated place and were then sexually assaulted.",ANI,https://www.aninews.in/news/national/general-news/dcw-seeks-details-of-sexual-assault-of-3-minors-in-delhi20190718153251/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
712,Father-son duo thrashed after son meets girlfriend in UP village,A man and his son were allegedly tied to a tree and thrashed in the Auta village of Uttar Pradesh after the latter reportedly met his girlfriend there. The two were also forced to perform sit-ups. The local police rescued them and said that strict action would be taken against the culprits.,India.com,https://www.india.com/news/india/youth-meets-girlfriend-villagers-beat-him-up-his-dad-force-them-to-do-sit-ups-in-ups-prayagraj-3721522/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
714,NZ PM returns home on commercial flight as her plane breaks down,"New Zealand Prime Minister Jacinda Ardern was forced to fly home on a commercial flight on Friday after a technical snag hit her air force plane, following a two-day trip to Australia. In 2016, the then PM John Key had to delay a visit to India after his plane broke down on a refuelling stop in the north of Australia.",Reuters,https://www.reuters.com/article/us-australia-newzealand/new-zealands-ardern-flies-commercial-after-snag-hits-air-force-plane-idUSKCN1UE0V8?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
715,UP govt adds SP leader Azam Khan's name on anti-land mafia portal,"The Uttar Pradesh government has put Samajwadi Party (SP) leader Azam Khan's name on government's anti-land mafia portal. Rampur District Magistrate Aunjaneya Singh said that Khan's name was added as he has 2 cases and around 13 FIRs lodged against him. The government will now directly monitor the cases against him and take legal action, Singh added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/jul/19/samajwadi-party-mp-azam-khan-declared-land-mafia-by-rampur-administration-2006005.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
716,New TVS Ntorq 125 scooter features Bluetooth & smart connectivity,"The TVS Ntorq 125, India's first scooter comes with Bluetooth support and smart connectivity features. It takes you to places with Navigation Assist and keeps you connected all the time with Caller ID and SMS alerts. Featuring SmartXonnect technology and sporty design, TVS Ntorq 125's special edition will also feature a special 'Scooter of the Year' insignia on the front.",TVS,https://ad.doubleclick.net/ddm/clk/447886651;251402333;h
717,ITC launches Fiama Scents Body Wash with touch activated fragrance,"Fiama Scents Body Wash has the most long lasting fragrance amongst top bodywashes in India, basis consumer study on fragrance retentivity by Kantar IMRB. Brand face, Sara Ali Khan, endorses the innovation. Fragrance retentivity studies under lab conditions validate its long-lasting fragrance delivery through skin-friendly micro fragrance capsules that burst on touch, for up to 8 hours after a bath.",ITC,https://www.amazon.in/stores/node/3851323031
718,65-yr-old driver nominated for Best Actor alongside Amitabh Bachchan,"Namdev Gaurav, a 65-year-old driver of producer Dheer Momaya, has been nominated in Best Actor category alongside Amitabh Bachchan, Manoj Bajpayee and others at Indian Film Festival of Melbourne. He was cast in 'Namdev Bhau: In Search of Silence' as the director was convinced he had ""cinematic appeal"", revealed Momaya. ""It's like living a life I never...dreamt of,"" said Namdev.",Times Now,https://www.timesnownews.com/entertainment/news/bollywood-news/article/65-year-old-driver-namdev-gaurav-nominated-in-best-actor-category-alongside-big-b-manoj-bajpayee-at-iifm/455960?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
719,"After Bihar, Hrithik Roshan's Super 30 made tax-free in Rajasthan","Hrithik Roshan starrer 'Super 30', which is based on mathematician Anand Kumar's life, has been made tax-free in Rajasthan. CM Ashok Gehlot made the announcement by calling the film an ""inspiration"" and an ""excellent example of exceptional willpower and determination"", following which Hrithik thanked Gehlot on Twitter. This follows Bihar government's move of making the film tax-free in the state.",ANI,https://www.aninews.in/news/entertainment/bollywood/hrithik-roshans-super-30-made-tax-free-in-rajasthan20190718234120/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
720,England's Ben Stokes nominated for 'New Zealander of the Year' award,"New Zealand-born England all-rounder Ben Stokes, who was named Man of 2019 World Cup final against New Zealand, has been nominated for 'New Zealander of the Year' award. Stokes had moved to England when he was 12. ""He might not have been playing for NZ but...there are a few Kiwis who think we can still claim him,"" an official said.",Hindustan Times,https://www.hindustantimes.com/cricket/despite-winning-2019-world-cup-for-england-ben-stokes-nominated-for-new-zealand-of-the-year-award/story-nAakkggJZI1LMBnfnUC5AK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
721,"Why was Sachin inducted into ICC Hall of Fame after Dravid, Kumble?","Sachin Tendulkar was inducted into the ICC Hall of Fame on Thursday, a year after Rahul Dravid and four years after Anil Kumble were inducted. A cricketer becomes eligible for this award only after he completes five years of retirement. Dravid and Kumble had retired in 2012 and 2008 respectively, while Sachin had retired from international cricket in November 2013.",Hindustan Times,https://www.hindustantimes.com/cricket/sachin-tendulkar-inducted-into-icc-hall-of-fame-after-rahul-dravid-and-anil-kumble-here-s-why/story-kdMimJTmGVZttulKrUGW2N.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
722,Chennai man awarded ₹21 lakh for finding privacy bug in Instagram,"Chennai-based security researcher Laxman Muthiyah has won $30,000 (nearly ₹21 lakh) under a bug bounty programme for spotting a flaw in Facebook-owned Instagram. Muthiyah said the bug allowed him to ""hack any Instagram account without consent"". He revealed Facebook couldn't initially reproduce the vulnerability, but he convinced the platform with more information and a proof of concept video.",The News Minute,https://www.thenewsminute.com/article/chennai-based-security-researcher-wins-30000-spotting-flaw-instagram-105717?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
724,Delhi Speaker sends defamation notice to MLA over 'Son of MLA' sticker,"Delhi Assembly Speaker Ram Niwas Goel on Thursday sent a defamation notice to Shiromani Akali Dal (SAD) MLA Manjinder Singh Sirsa. Sirsa had shared a picture of a car on July 15 with a ""Son of MLA"" sticker on it and claimed that it belonged to Goel's son. The Speaker has sought a written apology within seven days from Sirsa.",ANI,https://www.aninews.in/news/national/general-news/ram-niwas-goel-sends-defamation-notice-to-sad-mla-sirsa20190719063700/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
725,Person who can pressure me hasn't been born yet: K'taka Speaker,"After a Congress MLA asked Karnataka Speaker KR Ramesh Kumar not to feel pressurised and allow for a full debate ahead of the trust motion, Kumar responded, ""There's no question of that. Such a person, who can pressure me, hasn't been born yet."" The Governor had set a deadline of 1:30 pm for the motion.",Hindustan Times,https://www.hindustantimes.com/india-news/karnataka-assembly-trust-vote-live-updates-kumaraswamy-asked-to-prove-majority-by-1-30-pm-on-friday/story-07hTGSLc8DWct9hmV4DadM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
726,Disgusting: Rahul after sister Priyanka detained by police in UP,"Congress' Rahul Gandhi has reacted after his sister Priyanka Gandhi was detained by police in UP's Mirzapur while she was on her way to visit the families of 10 people shot dead in land dispute in Sonbhadra. ""The illegal arrest of Priyanka...is disturbing. This arbitrary application of power...reveals the BJP Govt's increasing insecurity in UP,"" Rahul wrote in a tweet.",Twitter,https://twitter.com/RahulGandhi/status/1152129564857909249?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
727,Still ask God why he made me CM: Kumaraswamy ahead of trust vote,"Resuming the debate on the trust vote in the Karnataka Assembly on Friday, Chief Minister HD Kumaraswamy said, ""I'm still asking God why he made me the CM at such a time, under such circumstances. This is all about fate."" He added, ""I'll see how long you (BJP) will last here, after this effort you've put into coming to power.""",Hindustan Times,https://www.hindustantimes.com/india-news/karnataka-assembly-trust-vote-live-updates-kumaraswamy-asked-to-prove-majority-by-1-30-pm-on-friday/story-07hTGSLc8DWct9hmV4DadM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
728,Pak lost ₹365 crore due to its airspace ban after Balakot strike,"Pakistan's aviation minister Ghulam Sarwar Khan has said his country suffered loss of over ₹365 crore from airspace restrictions it had imposed after Balakot strike in February. Pakistan reopened its airspace, which was closed for around 140 days, on Tuesday. The restrictions added flight time for passengers and fuel costs for airlines as they were forced to take long detours.",Reuters,http://news.trust.org//item/20190718192547-350rd/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
730,3 people beaten to death on suspicion of cattle theft in Bihar,"Three men were allegedly beaten to death by locals on the suspicion of cattle theft in Baniyapur area of Bihar's Saran on Friday. The incident reportedly took place when some villagers caught hold of the three men, who were moving around with a pick-up van carrying a cow. Police have launched an investigation into the case.",The Quint,https://www.thequint.com/news/india/two-beaten-to-death-on-suspicion-of-cattle-theft-in-bihar-saran?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
731,India can't be world's refugee capital: Centre on Assam NRC,"The Centre on Friday asked the Supreme Court to extend the July 31 deadline for the National Register of Citizens (NRC) in Assam, stating that lakhs of people have been wrongly included in the draft list. Adding that illegal immigrants need to be removed from the list, the Centre said, ""India cannot be the refugee capital of the world.""",Hindustan Times,https://www.hindustantimes.com/india-news/lakhs-of-illegal-immigrants-in-assam-citizens-list-centre-tells-supreme-court-in-request-to-extend-deadline/story-fi3D18DpDlBKuvycYT995N.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
733,"Protesting villagers take herd of goats, sheep in Raj govt office","Villagers in Rajasthan's Bharatpur took hundreds of goats and sheep inside a government office while protesting against the district administration, demanding the appointment of a deputy tehsildar. The protestors said that despite setting up a registry office, they were unable to avail any facility as no one has been appointed to the post of deputy tehsildar for two years.",Hindustan Times,https://www.hindustantimes.com/jaipur/protesting-rajasthan-villagers-herd-goats-sheep-into-government-office/story-iweGaT8GMU52ahwWFw88QL.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
734,"Haven't lost any drone, US shot down its own by mistake: Iran","Iranian Deputy Foreign Minister Abbas Araghchi has denied US claims that it had shot down an Iranian drone in the Strait of Hormuz. ""We have not lost any drone...[I am worried that US shot down its own drone] by mistake,"" Araghchi said. US President Donald Trump had said the drone had flown to within 1,000 yards of the USS Boxer.",Reuters,https://www.reuters.com/article/us-mideast-iran-drones/irans-deputy-foreign-minister-says-tehran-has-not-lost-any-drones-idUSKCN1UE0F6?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
735,Pak installs biometric machines outside ministry toilets: Reports,"The Pakistani government has installed biometric recognition machines outside the washrooms of the Ministry of Industries and Production, in a bid to keep it accessible only for top-ranking officers, reports quoting sources said. The move has also been implemented for the convenience of same-ranking officers of other ministries who come to attend meetings over there, reports added.",ANI,https://www.aninews.in/news/world/asia/imran-khans-pti-govt-installs-biometric-machines-outside-bathrooms-of-industries-ministry20190719122225/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
736,Jio overtakes Airtel to become India's 2nd largest operator by users,"Mukesh Ambani-led Reliance Industries' telecom unit Reliance Jio has overtaken rival Bharti Airtel to become India's second-largest operator by subscribers as of May. Jio ended the month with 32.3 crore wireless customers as against Airtel's 32.04 crore users, data from the Telecom Regulatory Authority of India showed. Vodafone Idea remained India's top operator with 38.76 crore customers.",Reuters,https://in.reuters.com/article/reliance-jio-bharti-airtel/reliance-jio-overtakes-bharti-airtel-to-become-no-2-operator-idINKCN1UE0PD?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
738,There is a café in Delhi which is run by specially-abled people,"Echoes café, located in Delhi's Satya Niketan and North Campus, is run by specially-abled people. The café provides customers with notepads to write down their orders on and each table has placards like 'Water Please', 'Menu Please' and 'Bill Please' for requests. All the tables have a light bulb which customers need to switch on to call the servers.",Delhi Planet,https://www.delhiplanet.com/2019/07/18/delhiites-have-you-been-to-the-echoes-cafe-in-satya-niketan-run-by-specially-abled-people/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
739,BJP targeting my family: Mayawati as brother's Benami plot attached,"A day after the I-T Department attached a Benami plot worth ₹400 crore belonging to her brother and his wife, BSP supremo Mayawati accused the BJP of ""targeting her family members."" Mayawati also demanded an investigation into the wealth and income of BJP office-bearers. Further, she accused the BJP and RSS of being ""the most casteist organisations in the country.""",Hindustan Times,https://www.hindustantimes.com/india-news/bjp-must-check-its-leaders-wealth-mayawati-hits-out-after-brother-s-property-attached/story-7ozNyC4kb2RIVoq8mQeMDK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
741,Odisha hospital gives saplings to new parents post Cyclone Fani,"A government hospital in Odisha's Bhubaneswar has started handing out saplings to parents of newborn babies as part of an initiative called 'One Baby One Tree'. Capital Hospital's director Dr Ashok Pattnaik said, ""We lost a lot of trees in the recent Cyclone Fani. We are taking up this unique initiative to revive the green cover in our beloved city.""",ANI,https://www.aninews.in/news/national/general-news/odisha-hospital-gives-saplings-to-new-parents-in-bid-to-recover-lost-green-in-fani20190719091502/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
743,Sachin Tendulkar inducted into ICC Hall of Fame,"Ex-India batsman Sachin Tendulkar, ex-South Africa pacer Allan Donald and ex-Australia Women pacer Cathryn Fitzpatrick have been inducted into the ICC Hall of Fame. Sachin is the sixth Indian cricketer after Anil Kumble, Sunil Gavaskar, Bishan Singh Bedi, Kapil Dev and Rahul Dravid to be inducted into the ICC Hall of Fame. Sachin played 664 international matches, scoring 34,357 runs.",ICC,https://www.icc-cricket.com/news/1281517/featured?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
744,Pak agrees to grant consular access to Jadhav after ICJ verdict,Pakistan Foreign Ministry in an official statement on Thursday said it would grant consular access to Kulbhushan Jadhav in accordance with the country's laws. This follows the International Court of Justice's (ICJ) verdict. The ICJ had on Wednesday allowed India consular access to Jadhav and called on Pakistan to review and reconsider the death sentence accorded to him.,ANI,https://www.aninews.in/news/world/asia/a-day-after-icj-verdict-pak-to-grant-consular-access-to-kulbushan-jadhav20190719003554/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
745,Deliver verdict in Babri case within 9 months: SC to CBI judge,"The Supreme Court has asked special CBI judge SK Yadav to deliver the final verdict in the Babri Masjid demolition case within nine months. The case involves several Bharatiya Janata Party (BJP) leaders including LK Advani, Murli Manohar Joshi and Uma Bharti. The conspiracy charge against the BJP leaders was restored by the Supreme Court in April 2017.",Twitter,https://twitter.com/ANI/status/1152100504794750977?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
746,"Xiaomi Redmi K20 Pro launched in India, to go on sale on July 22","Xiaomi's flagship Redmi K20 Pro has been unveiled in India at a starting price of ₹27,999. It features an AMOLED display, a 3D curved glass back design, in-screen fingerprint sensor, the latest Snapdragon 855 chipset and comes with up to 8GB RAM and 256GB storage. Its first sale will be on July 22 on Mi.com, Mi Home and Flipkart.",Android Central,https://www.androidcentral.com/redmi-k20-pro-review
747,'Sasural Simar Ka' fame child actor Shivlekh dies in car accident,"Child actor Shivlekh Singh, who had acted in TV serials including 'Sasural Simar Ka', was killed in a car accident on the outskirts of Chhattisgarh's Raipur on Thursday, police said. The 14-year-old's parents were injured in the accident. The victims were heading for Raipur from Bilaspur when their car hit an oncoming truck.",The New Indian Express,http://www.newindianexpress.com/entertainment/hindi/2019/jul/19/child-actor-shivlekh-singh-dies-in-car-accident-near-raipur-2006052.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
748,I will be contesting for HCA president post: Mohammad Azharuddin,Former India captain Mohammad Azharuddin on Thursday confirmed that he would contest for the post of president of Hyderabad Cricket Association (HCA) whenever the elections are held. The former captain’s nomination for the post of HCA president was not accepted in 2017. The Annual General Meeting (AGM) of the HCA is expected to deliberate the issue on July 21.,Cricket Country,https://www.cricketcountry.com/news/i-will-be-contesting-for-hca-president-post-mohammad-azharuddin-870229?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
749,$5 trillion economy not coming from heaven: Pranab Mukherjee,"While addressing a lecture on Thursday, former President Pranab Mukherjee said, ""The Finance Minister can say that India will become a $5 trillion economy by 2024 because of the strong foundation laid previously. It's not coming out of heaven."" He added, ""Those who criticise Congress rule for 55 years forget from where we began and where we have come.""",Hindustan Times,https://www.hindustantimes.com/india-news/india-will-become-5-trillion-economy-because-of-strong-foundation-laid-by-previous-govts-pranab-mukherjee/story-32tuG0PMbSMi3j56SaAENI.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
750,Karnataka Dy CM arranges food for BJP MLAs on overnight dharna,"Karnataka Deputy Chief Minister G Parameshwara arranged for food for the BJP MLAs holding an overnight dharna in state Assembly premises amid the political crisis. Parameshwara said, ""It is our duty to arrange food and other things for them. Some of them have diabetes and blood pressure conditions... Beyond politics, we are friends. It is the beauty of democracy.""",ANI,https://www.aninews.in/news/national/general-news/karnataka-deputy-cm-arranges-food-for-bjp-mlas-on-overnight-protest20190719101052/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
752,Priyanka detained on way to meet kin of shooting victims in Sonbhadra,"Congress leader Priyanka Gandhi Vadra has been detained by police in Uttar Pradesh's Mirzapur while she was on her way to visit the families of 10 people shot dead in land dispute in Sonbhadra. ""I don't know where are they (police) taking me...we are ready to go anywhere,"" Priyanka said. Administration has imposed Section 144 in the region.",ANI,https://twitter.com/ANINewsUP/status/1152107905975558145?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
753,Karnataka BJP chief sleeps on Assembly floor during overnight dharna,"Former CM and Karnataka BJP chief BS Yeddyurappa, along with other BJP MLAs, slept in the state Assembly during the overnight dharna staged by them, seeking an immediate trust vote. Yeddyurappa and some other leaders slept after setting up their beddings on the Assembly floor. Some leaders also went for a morning walk in the Vidhana Soudha premises on Friday.",YouTube,https://www.youtube.com/watch?utm_campaign=fullarticle&v=7z-hJkdbkO8&utm_medium=referral&utm_source=inshorts
757,US Navy shoots down Iranian drone in Strait of Hormuz,"US President Donald Trump on Thursday said that a US Navy ship had ""destroyed"" an Iranian drone in the Strait of Hormuz after the aircraft threatened the vessel. He added that the drone had flown to within 1,000 yards of the ship and had ignored ""multiple calls to stand down"". Iran in June shot down a US military surveillance drone.",Reuters,https://www.reuters.com/article/us-mideast-iran-tanker/trump-says-us-navy-destroyed-iranian-drone-in-gulf-idUSKCN1UD1XS?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
758,"Hiranandani to invest ₹1,000 crore to set up first data centre","Hiranandani Group has said it plans to invest ₹1,000 crore to develop its first data centre park at Panvel in Navi Mumbai under the brand Yotta. The data centre will come up by this December at an integrated township that the company is currently developing. H-Energy, the group's energy arm, will provide the power requirements to operate the data centre.",Livemint,https://www.livemint.com/industry/infrastructure/hiranandani-to-invest-rs-1000-crore-to-set-up-first-data-centre-1563465830669.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
759,Rajinikanth's daughter Aishwaryaa backs yoga startup Sarva,"Mumbai-based fitness and yoga startup Sarva has raised an undisclosed amount of funding from Tamil superstar Rajinikanth's daughter Aishwaryaa R Dhanush. She will lead Sarva's yoga wellness arm Diva Yoga's growth in South India. Founded in 2016, Sarva had recently raised funding from celebrities including Malaika Arora, Jennifer Lopez, Alex Rodriguez, Shahid Kapoor and Mira Kapoor.",YourStory,https://yourstory.com/2019/07/rajinikanth-aishwaryaa-dhanush-investment-sarva-yoga-startup?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
